# Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,35,0,0,2,20,0,0,40,0,9,2,2,1,6,0,0,1
3,64,0,0,5,47,0,0,45,0,9,2,2,1,3,2,0,1
0,0,0,0,9,38,0,0,0,0,11,3,2,1,13,2,0,0
0,0,0,0,9,436,0,0,68,0,12,1,2,2,2,0,0,1
5,194,4,162,98,5325,0,0,56,0,11,2,2,1,10,2,1,1
1,57,0,0,32,534,0,0,87,0,12,1,2,1,8,2,1,1
3,188,0,0,22,1436,0,0,0,0,3,2,2,3,1,2,0,0
10,290,0,0,60,2818,0,0,2,0,5,1,1,6,2,2,0,0
3,319,1,251,53,2525,0,0,52,0,7,2,2,9,4,2,0,1
0,0,0,0,25,417,0,0,4,1,5,2,2,9,2,2,1,1
0,0,0,0,13,490,0,0,11,1,5,1,8,1,11,0,1,1
0,0,0,0,6,111,0,0,24,0,10,1,2,3,2,2,1,1
0,0,0,0,50,1149,0,0,4,0,5,4,1,1,4,2,0,1
1,30,1,31,24,533,0,0,0,0,5,4,1,1,3,2,0,0
8,98,0,0,16,156,0,0,0,0,10,2,2,3,1,2,0,0
0,0,0,0,89,3614,0,0,0,0,11,1,1,1,2,2,1,0
5,376,3,105,6,441,0,0,0,0,3,2,2,1,1,2,0,0
0,0,0,0,200,6867,0,0,0,0,11,2,2,1,2,2,0,0
5,46,0,0,133,2248,0,0,6,0,7,1,1,1,4,2,0,1
0,0,5,161,60,2789,0,0,31,0,5,2,2,6,2,2,0,1
0,0,0,0,14,599,0,0,0,0,11,2,2,1,20,2,0,0
1,42,1,12,104,4054,0,0,141,0,11,2,2,1,2,2,0,1
6,279,2,69,41,1430,0,0,3,0,12,2,2,2,7,2,0,1
5,274,0,0,13,717,0,0,0,0,3,1,1,3,10,0,0,0
0,0,0,0,6,339,0,0,124,0,11,2,6,9,20,0,0,1
0,0,0,0,2,96,0,0,0,0,11,2,4,3,2,0,0,0
7,266,0,0,32,2092,0,0,23,0,12,2,2,1,1,2,1,0
1,10,0,0,16,120,0,0,0,0,5,2,2,6,4,2,0,0
0,0,0,0,10,851,0,0,0,0,12,2,2,2,1,2,0,0
4,59,0,0,9,139,0,0,0,0,3,3,2,1,2,2,0,0
0,0,0,0,3,69,0,0,0,0,5,2,2,4,1,2,1,0
0,0,0,0,8,459,0,0,26,0,5,2,4,3,2,2,0,1
7,253,0,0,12,832,0,0,0,0,6,2,5,3,5,0,0,0
4,56,2,8,9,198,0,0,0,0,11,1,8,3,6,2,1,0
0,0,0,0,1,0,0,0,0,0,11,2,2,1,13,2,0,0
1,0,2,30,33,835,0,0,2,0,10,2,5,1,1,2,1,1
9,399,5,923,115,7243,0,0,3,0,8,2,2,8,4,2,0,1
7,170,1,39,4,45,0,0,0,0,5,3,2,1,2,2,0,0
0,0,0,0,69,2243,0,0,97,0,11,2,2,2,2,2,0,1
1,41,0,0,9,314,0,0,0,0,3,1,1,6,9,0,1,0
0,0,0,0,1,8,0,0,0,0,9,2,2,2,1,2,0,0
4,47,0,0,29,5198,0,0,0,0,5,2,4,2,2,2,0,0
0,0,0,0,22,348,0,0,0,0,11,1,8,6,11,2,0,1
10,664,3,18,26,1494,0,0,20,0,11,3,2,1,20,2,0,0
0,0,1,97,143,8060,0,0,0,0,11,2,2,7,2,2,0,0
0,0,0,0,3,26,0,0,0,0,3,3,2,1,1,2,0,0
4,177,0,0,39,1905,0,0,0,0,5,3,2,1,1,2,0,0
15,304,0,0,33,761,0,0,0,0,10,3,2,1,3,2,1,0
1,0,0,0,24,991,0,0,17,0,11,2,2,4,2,0,1,1
1,51,2,176,37,1420,0,0,102,0,5,2,5,7,4,2,1,1
1,0,2,23,193,6784,0,0,0,0,11,2,2,7,2,2,1,1
0,0,0,0,72,5465,0,0,0,0,9,2,5,2,1,2,0,0
7,989,0,0,27,1474,0,0,0,0,5,3,2,1,3,2,0,0
2,66,1,0,10,302,0,0,19,0,3,2,6,3,2,2,0,1
0,0,0,0,21,344,0,0,13,0,10,1,1,3,2,2,0,1
0,0,0,0,42,1892,0,0,0,0,11,1,1,1,13,2,1,1
1,150,1,31,7,93,0,0,0,0,10,1,2,3,2,0,1,0
1,40,0,0,49,1587,0,0,35,0,11,2,2,3,13,2,0,1
0,0,0,0,24,610,0,0,0,0,11,1,1,3,2,2,1,1
6,132,1,5,30,1039,0,0,3,0,5,3,2,4,3,2,0,1
3,29,0,0,32,1729,0,0,16,0,12,2,4,3,2,0,0,1
5,175,0,0,12,276,0,0,0,0,12,3,2,1,3,2,0,1
0,0,1,22,40,1284,0,0,0,0,11,1,1,9,2,2,1,1
0,0,0,0,9,521,0,0,0,0,12,3,2,3,11,0,0,0
0,0,0,0,10,664,0,0,0,0,11,2,2,8,2,0,1,0
2,20,0,0,7,114,0,0,0,0,10,2,2,1,1,2,0,0
0,0,0,0,14,655,0,0,0,0,5,2,2,7,4,2,1,0
0,0,0,0,16,480,0,0,0,0,5,1,1,4,4,2,1,0
2,61,2,10,13,210,0,0,0,0,12,3,2,4,1,2,0,0
0,0,0,0,4,0,0,0,0,0,7,3,2,1,13,2,0,0
0,0,0,0,33,601,0,0,0,0,5,2,2,7,13,2,0,0
0,0,0,0,2,135,0,0,0,0,12,1,1,4,3,2,0,0
10,187,5,495,122,2743,0,0,1,0,11,2,2,1,2,2,0,1
0,0,0,0,6,313,0,0,0,0,5,2,4,3,1,2,0,0
0,0,0,0,6,62,0,0,0,0,5,3,2,2,3,2,0,0
0,0,0,0,51,742,0,0,0,0,11,1,1,3,2,2,1,0
2,48,4,155,20,540,0,0,38,0,11,2,2,3,2,2,0,1
3,51,0,0,14,527,0,0,0,0,3,7,1,6,1,2,1,0
17,195,1,60,94,2267,0,0,4,0,11,3,2,3,2,2,0,1
0,0,0,0,3,189,0,0,0,0,5,2,2,3,4,2,0,0
1,6,0,0,16,608,0,0,52,0,3,3,2,1,11,2,0,1
0,0,0,0,19,283,0,0,0,0,5,2,4,1,6,2,0,0
8,103,0,0,17,328,0,0,0,0,6,3,2,8,2,0,1,0
0,0,0,0,2,29,0,0,0,0,11,1,1,3,2,2,0,0
2,4,0,0,10,284,0,0,33,0,3,2,5,1,8,0,0,1
0,0,0,0,2,11,0,0,0,0,12,2,2,2,2,2,1,0
2,34,0,0,17,491,0,0,0,0,12,1,1,3,2,0,0,0
5,95,4,116,53,1696,0,0,0,0,10,2,2,5,2,2,0,0
14,564,3,522,134,3410,0,0,0,0,11,3,2,1,2,2,0,0
1,8,0,0,27,787,0,0,0,0,11,3,2,1,20,2,0,0
0,0,0,0,2,21,0,0,0,1,5,2,2,7,1,2,1,0
11,570,0,0,39,1728,0,0,22,0,11,2,2,1,2,2,0,1
6,110,1,20,137,5380,0,0,1,0,11,2,4,3,10,2,0,1
0,0,0,0,41,4006,0,0,48,0,8,2,2,7,2,2,0,1
5,79,3,242,17,1142,0,0,62,0,3,3,2,6,2,2,0,0
0,0,0,0,18,327,0,0,0,0,11,1,1,1,1,2,0,0
1,20,0,0,30,1038,0,0,0,0,11,3,2,1,2,2,0,0
0,0,0,0,6,172,0,0,0,0,12,3,2,6,2,0,0,1
5,82,1,137,118,2595,0,0,38,0,11,2,2,1,1,2,0,1
12,483,1,0,5,161,0,0,0,0,12,1,1,3,2,2,1,0
0,0,0,0,15,789,0,0,14,0,5,2,2,3,2,2,0,1
11,194,0,0,81,2126,0,0,0,0,11,3,2,1,2,2,1,0
0,0,0,0,3,138,0,0,0,0,2,1,1,1,3,2,0,0
16,305,0,0,147,4123,0,0,0,0,11,2,2,1,8,2,0,1
2,42,0,0,5,163,0,0,20,0,8,2,10,3,3,2,0,1
5,271,2,42,6,147,0,0,0,0,8,3,2,7,2,0,1,0
0,0,0,0,11,242,0,0,16,0,12,2,10,7,2,2,1,1
3,13,1,2,27,407,0,0,0,0,7,2,2,1,4,2,0,1
1,59,0,0,39,650,0,0,0,0,11,1,2,1,11,2,1,1
6,186,2,100,11,347,0,0,0,0,8,3,2,4,5,2,0,1
5,236,0,0,41,1955,0,0,21,0,5,1,1,6,2,2,0,1
11,353,6,230,85,3725,0,0,2,0,12,3,2,6,1,2,0,1
6,190,6,609,47,2989,0,0,30,0,3,2,2,1,8,0,1,1
4,208,4,134,37,1335,0,0,6,0,12,1,1,6,1,2,0,0
1,22,0,0,1,0,0,0,0,0,12,1,1,1,8,0,0,1
0,0,0,0,12,640,0,0,0,0,12,1,1,5,1,2,1,0
8,359,1,16,19,497,0,0,0,0,5,2,4,7,1,2,0,0
16,391,0,0,24,443,0,0,0,0,8,2,10,7,3,2,0,0
6,137,0,0,92,3163,0,0,32,0,11,2,2,1,1,2,0,1
4,47,0,0,6,173,0,0,0,0,5,1,2,2,2,2,0,0
7,187,0,0,36,1775,0,0,4,0,3,1,1,1,10,2,0,1
0,0,0,0,1,0,0,0,0,0,12,2,2,1,1,2,0,0
4,118,1,8,62,2910,0,0,25,0,11,3,2,1,2,2,0,1
0,0,0,0,7,202,0,0,0,0,12,1,1,2,2,2,0,0
0,0,0,0,1,0,0,0,0,0,6,3,2,1,1,2,1,0
7,122,3,40,111,3154,0,0,2,0,12,2,2,1,1,2,1,1
7,159,0,0,13,362,0,0,0,0,5,2,2,7,2,0,0,0
0,0,0,0,1,487,0,0,0,0,11,1,1,4,10,2,1,0
1,5,0,0,13,545,0,0,26,0,3,2,2,3,2,2,1,1
5,136,1,13,85,2155,0,0,3,0,11,1,1,1,2,2,1,1
6,92,3,101,76,5186,0,0,6,0,3,2,2,3,2,2,0,0
4,49,0,0,17,283,0,0,0,0,12,2,2,1,13,2,1,0
0,0,1,59,44,2284,0,0,0,0,12,3,3,2,8,2,0,0
8,87,0,0,31,496,0,0,3,0,3,2,2,7,2,2,0,1
0,0,0,0,1,0,0,0,0,0,11,2,2,3,1,2,0,0
1,6,1,0,45,1582,0,0,54,0,2,3,2,1,1,2,0,0
0,0,0,0,4,1245,0,0,0,0,5,2,2,3,6,2,0,0
3,90,0,0,6,166,0,0,0,0,7,2,2,8,6,0,0,1
2,5,0,0,3,20,0,0,0,0,5,1,1,1,4,2,0,0
1,18,0,0,62,1288,0,0,13,0,11,2,10,1,3,2,0,1
4,75,0,0,16,252,0,0,0,0,5,2,2,4,4,0,1,0
0,0,0,0,14,363,0,0,0,0,3,1,1,1,3,2,0,0
9,848,4,388,33,595,0,0,0,0,3,2,2,1,10,0,0,0
1,585,0,0,80,3634,0,0,26,0,11,3,2,2,2,2,0,1
0,0,0,0,1,0,0,0,0,0,12,2,4,3,1,2,0,0
0,0,0,0,1,0,0,0,0,0,3,2,2,2,3,2,0,0
2,33,0,0,6,96,0,0,0,0,12,2,2,4,2,0,0,0
2,51,0,0,35,1977,0,0,38,0,5,2,2,1,2,2,0,0
8,111,3,226,68,1664,0,0,6,0,12,2,1,1,2,2,0,1
1,10,0,0,12,220,0,0,60,0,11,1,1,1,8,0,1,1
9,88,0,0,114,2997,0,0,32,0,11,2,4,2,2,2,0,1
0,0,4,225,222,9630,0,0,0,0,6,8,13,9,5,1,0,0
20,199,7,299,686,23342,0,0,0,0,8,2,2,1,1,2,0,0
0,0,0,0,51,2786,0,0,0,0,11,2,2,1,3,2,0,0
4,140,1,97,70,2721,0,0,10,0,11,1,2,1,10,2,1,1
0,0,0,0,2,87,0,0,0,0,11,3,2,4,11,2,0,0
0,0,0,0,15,1233,0,0,0,0,5,1,1,1,1,2,0,0
0,0,2,66,27,875,0,0,0,0,5,4,2,1,2,2,1,0
6,437,2,235,83,2503,0,0,2,0,3,2,2,3,2,2,0,1
0,0,0,0,3,32,0,0,0,0,12,2,2,9,3,2,1,0
2,23,0,0,39,1828,0,0,20,0,11,1,1,1,2,2,1,1
1,107,5,143,2,17,0,0,0,0,12,3,2,3,1,2,0,0
8,92,0,0,78,2063,0,0,0,0,9,3,2,6,13,2,0,0
0,0,0,0,20,2271,0,0,0,0,3,2,2,1,1,2,0,0
4,82,0,0,13,242,0,0,31,0,5,1,2,8,3,2,0,1
3,91,0,0,11,534,0,0,44,0,5,1,1,1,2,0,0,1
0,0,0,0,9,553,0,0,53,0,5,1,1,1,4,0,0,1
0,0,0,0,53,2052,0,0,52,0,11,2,4,2,2,0,1,1
5,115,0,0,20,473,0,0,14,0,12,3,2,1,1,2,0,1
0,0,0,0,27,520,0,0,0,0,11,8,2,3,20,0,0,1
1,24,0,0,10,238,0,0,0,0,5,2,4,3,3,0,0,0
2,39,0,0,40,673,0,0,23,0,11,4,2,6,3,2,1,1
2,9,2,24,80,5426,0,0,0,0,5,2,2,6,13,2,0,0
0,0,0,0,80,1566,0,0,0,0,9,2,2,6,1,2,0,1
5,150,0,0,12,201,0,0,0,0,10,1,1,4,2,0,0,0
13,340,0,0,43,863,0,0,40,0,11,2,2,4,1,2,0,1
14,662,2,58,41,854,0,0,10,0,5,3,2,4,4,2,1,1
0,0,0,0,41,1837,0,0,0,0,11,2,2,1,3,2,0,0
2,35,0,0,27,785,0,0,0,0,7,2,2,4,13,2,1,0
1,0,3,92,9,359,0,0,58,0,5,1,1,1,5,0,0,1
7,113,1,28,15,1047,0,0,0,0,12,1,1,3,2,0,0,1
0,0,0,0,2,46,0,0,0,0,5,2,4,3,4,2,0,0
6,312,1,11,92,2710,0,0,0,0,5,2,2,4,3,2,0,0
0,0,0,0,10,254,0,0,14,0,3,2,2,9,2,0,0,1
2,5,0,0,0,0,0,0,0,0,5,1,1,8,5,0,0,0
1,4,0,0,19,760,0,0,33,0,5,1,2,1,3,0,0,1
0,0,1,37,15,497,0,0,0,0,3,1,1,2,1,2,0,0
0,0,0,0,2,11,0,0,0,0,5,3,2,3,2,2,0,0
0,0,0,0,40,2046,0,0,0,0,11,1,8,1,11,2,0,1
10,215,2,245,101,3558,0,0,30,0,9,3,2,1,2,2,1,1
7,229,0,0,33,760,0,0,51,0,11,2,2,3,2,0,0,1
8,227,3,292,66,3025,0,0,7,0,3,3,2,3,6,2,0,1
8,636,0,0,52,3374,0,0,108,0,11,2,2,3,13,2,0,1
3,29,1,0,4,15,0,0,0,0,9,2,2,8,2,2,0,1
3,89,0,0,15,2022,0,0,11,0,9,3,2,3,1,2,0,0
6,754,0,0,8,749,0,0,0,0,11,3,2,3,1,2,0,0
0,0,0,0,25,644,0,0,0,0,11,2,2,3,2,2,0,0
2,175,0,0,60,1635,0,0,0,0,11,2,5,7,3,2,0,0
0,0,0,0,14,2425,0,0,0,0,3,2,2,1,3,2,0,0
3,52,0,0,31,3069,0,0,5,0,11,1,1,3,2,2,0,1
0,0,0,0,17,344,0,0,26,0,5,2,2,1,5,2,0,0
5,187,0,0,101,7220,0,0,3,0,11,2,2,7,3,2,0,1
0,0,0,0,39,905,0,0,0,0,5,3,2,1,3,2,0,0
0,0,0,0,8,335,0,0,63,0,5,3,2,4,1,2,0,1
6,27,1,0,141,6481,0,0,1,0,11,2,2,1,2,2,0,0
6,189,0,0,25,635,0,0,10,0,11,3,2,3,8,2,1,1
7,78,5,120,87,1363,0,0,30,0,5,2,2,3,2,2,0,1
8,223,0,0,37,3152,0,0,13,0,12,3,2,3,2,2,0,1
0,0,1,68,25,927,0,0,0,0,11,2,2,3,2,2,1,0
2,157,0,0,5,85,0,0,0,0,12,2,4,6,2,0,0,1
0,0,0,0,11,357,0,0,0,0,12,2,2,7,2,2,1,0
0,0,0,0,9,436,0,0,0,0,11,2,2,3,2,2,0,0
8,203,4,114,118,3903,0,0,55,0,11,2,2,1,2,2,0,1
2,338,0,0,17,1205,0,0,19,0,5,3,2,2,2,2,0,1
8,79,2,45,62,3657,0,0,9,0,5,2,7,4,4,2,0,1
2,81,0,0,1,27,0,0,0,0,10,3,2,3,5,0,0,1
0,0,0,0,10,232,0,0,0,0,8,1,1,3,4,2,0,0
9,198,7,636,113,3312,0,0,0,0,11,2,2,2,2,2,0,1
8,498,6,433,99,2129,0,0,129,0,11,2,2,2,1,2,1,0
7,405,1,23,21,568,0,0,0,0,10,3,2,6,20,2,1,0
0,0,0,0,28,534,0,0,0,1,5,2,4,4,1,2,1,0
6,224,0,0,21,845,0,0,0,0,12,8,13,9,20,1,0,0
0,0,1,55,63,1462,0,0,22,0,5,2,2,1,5,0,0,1
7,161,3,775,19,4996,0,0,14,0,3,2,4,8,2,2,0,1
2,1668,4,35,18,1372,0,0,41,0,12,2,2,1,6,2,0,1
3,118,0,0,32,791,0,0,1,0,9,2,2,1,3,2,0,0
0,0,0,0,3,81,0,0,0,0,3,1,1,1,1,2,0,0
7,54,7,475,20,393,0,0,0,0,7,2,2,1,4,2,0,1
9,726,0,0,80,4322,0,0,8,0,5,2,2,2,2,2,0,1
0,0,0,0,19,692,0,0,53,0,5,6,2,9,2,0,0,1
4,92,1,0,47,1506,0,0,8,0,5,2,2,1,2,2,0,1
8,377,3,265,60,2062,0,0,1,0,3,1,1,4,2,2,0,1
3,187,2,41,48,1769,0,0,16,0,3,2,2,3,2,2,0,0
0,0,0,0,32,1297,0,0,42,0,11,2,2,3,7,2,0,1
0,0,0,0,26,710,0,0,0,0,8,3,3,4,4,2,0,0
0,0,0,0,1,27,0,0,58,0,11,2,2,4,20,2,0,1
6,65,0,0,29,1904,0,0,0,0,11,1,1,2,8,2,0,1
10,150,0,0,14,221,0,0,0,0,12,2,2,4,2,0,0,0
9,779,4,163,75,13430,0,0,16,0,5,2,2,2,13,2,0,1
0,0,0,0,4,88,0,0,0,0,2,4,1,1,3,2,0,0
2,58,0,0,42,906,0,0,0,0,11,2,2,4,20,0,0,0
0,0,0,0,53,1121,0,0,24,0,7,2,4,9,1,2,0,1
6,337,4,693,261,14150,0,0,0,0,11,2,2,3,2,2,0,1
5,100,0,0,56,1432,0,0,69,0,3,2,2,3,3,2,1,1
0,0,0,0,41,898,0,0,19,0,12,2,5,3,1,2,0,1
1,51,0,0,66,1859,0,0,0,0,5,2,2,2,2,2,0,0
17,323,0,0,45,1534,0,0,7,0,11,1,1,3,10,2,0,1
0,0,0,0,13,597,0,0,0,0,11,3,2,1,8,2,0,1
0,0,0,0,30,1029,0,0,0,0,12,3,2,1,2,2,0,0
0,0,0,0,23,2225,0,0,0,0,11,1,1,4,1,2,0,0
0,0,1,0,48,1062,0,0,0,0,9,1,1,4,2,2,0,0
1,103,0,0,20,1140,0,0,19,0,12,3,2,3,2,0,0,1
0,0,0,0,30,901,0,0,34,0,12,2,2,7,2,0,0,1
3,98,0,0,7,131,0,0,88,0,10,2,2,7,2,2,0,1
1,2,0,0,143,5149,0,0,0,0,11,2,2,1,1,2,1,0
3,16,3,86,15,2773,0,0,78,0,12,2,2,1,2,2,0,1
0,0,0,0,84,4894,0,0,0,0,11,2,2,3,1,2,1,1
8,310,1,49,71,1441,0,0,48,0,10,1,1,2,20,2,1,1
1,29,0,0,0,0,0,0,0,0,11,1,1,4,2,2,1,1
3,54,1,28,24,203,0,0,44,0,6,2,2,1,4,2,0,1
1,54,0,0,26,449,0,0,0,0,12,4,2,3,2,2,0,0
0,0,0,0,6,399,0,0,44,0,5,3,2,2,5,2,0,1
1,26,0,0,6,110,0,0,0,0,11,3,2,1,2,2,0,1
0,0,0,0,7,604,0,0,53,0,5,2,5,3,2,0,0,1
7,405,1,88,22,661,0,0,0,0,5,1,1,4,2,2,0,0
2,90,0,0,19,921,0,0,55,0,11,3,2,3,8,2,0,1
3,68,0,0,39,1263,0,0,14,0,11,3,2,1,2,2,0,1
1,24,1,7,98,3561,0,0,78,0,11,2,2,1,13,2,1,1
3,168,0,0,36,1262,0,0,20,0,5,2,2,3,4,2,1,1
9,103,0,0,16,172,0,0,0,0,10,1,1,1,2,2,0,1
2,102,0,0,16,502,0,0,0,0,3,3,2,4,2,2,1,0
2,38,0,0,28,770,0,0,0,0,11,1,1,1,3,2,0,0
2,167,2,825,117,5256,0,0,3,0,11,3,2,5,8,2,0,1
2,41,0,0,36,595,0,0,0,0,11,4,2,2,4,2,0,0
0,0,0,0,1,0,0,0,0,0,3,2,2,4,1,2,0,0
5,243,0,0,19,500,0,0,0,0,5,1,1,1,4,2,0,0
9,201,1,204,116,2764,0,0,42,0,11,3,2,2,2,2,0,1
3,33,0,0,10,278,0,0,32,0,7,2,2,6,1,2,0,1
0,0,0,0,10,273,0,0,0,0,11,1,1,2,8,2,0,1
1,112,0,0,37,2043,0,0,12,0,3,2,5,3,6,2,0,1
4,165,0,0,59,3096,0,0,8,0,5,2,2,1,2,2,0,1
0,0,0,0,1,0,0,0,0,0,2,2,2,2,1,2,1,0
7,147,2,236,28,1246,0,0,11,0,5,3,2,1,3,2,1,0
5,243,1,415,20,1267,0,0,91,0,3,1,1,3,1,2,0,1
8,410,5,406,24,1220,0,0,8,0,10,3,2,2,2,2,0,1
4,69,0,0,20,1180,0,0,30,0,5,2,2,6,3,2,0,1
3,51,3,89,6,154,0,0,0,0,5,1,1,7,3,2,0,0
4,323,0,0,10,320,0,0,0,0,11,2,2,6,2,0,0,0
8,340,0,0,26,1076,0,0,11,0,12,1,1,1,8,0,1,0
0,0,0,0,31,688,0,0,0,0,3,4,1,1,3,2,0,0
9,255,2,94,22,612,0,0,22,0,11,3,2,4,2,2,1,1
0,0,0,0,4,18,0,0,0,0,12,3,2,2,3,0,0,0
0,0,0,0,8,856,0,0,44,0,5,2,4,9,5,2,0,1
8,353,6,181,23,959,0,0,4,0,11,1,1,6,3,2,1,1
4,102,0,0,59,1684,0,0,25,0,11,2,2,2,4,2,0,0
9,344,0,0,22,1860,0,0,12,0,12,2,2,7,1,2,0,1
4,97,2,16,26,690,0,0,59,0,7,2,4,8,2,2,0,1
4,68,0,0,44,2498,0,0,11,0,10,2,2,4,1,2,0,1
4,99,0,0,3,21,0,0,0,0,11,1,1,2,8,0,1,1
3,67,0,0,30,761,0,0,19,0,12,2,4,1,1,2,1,1
1,0,0,0,1,74,0,0,0,0,10,3,2,1,4,2,0,0
5,84,0,0,19,409,0,0,0,0,3,3,2,2,3,0,0,0
3,126,0,0,36,576,0,0,0,0,12,1,1,4,3,2,0,0
2,98,0,0,15,947,0,0,0,0,12,2,2,3,2,2,1,0
0,0,0,0,53,3575,0,0,119,0,11,2,5,6,2,2,0,1
0,0,0,0,8,607,0,0,0,0,3,1,1,1,3,2,0,0
0,0,0,0,10,250,0,0,0,0,3,2,2,4,3,2,0,0
8,119,0,0,31,1273,0,0,12,0,5,2,4,1,3,0,0,1
8,205,0,0,155,4502,0,0,3,0,11,2,2,1,6,2,0,1
0,0,0,0,19,751,0,0,13,0,3,2,2,1,2,2,1,1
9,128,1,10,75,2755,0,0,8,0,5,4,2,6,13,2,1,0
0,0,0,0,47,3650,0,0,97,0,11,2,2,1,10,2,0,1
1,6,0,0,25,1177,0,0,0,0,10,2,2,3,1,2,0,0
3,51,0,0,21,1623,0,0,49,0,5,2,4,2,3,0,0,1
6,285,0,0,13,291,0,0,53,0,11,1,1,4,2,0,0,1
2,29,0,0,2,15,0,0,0,0,5,2,2,3,6,2,1,0
1,73,0,0,12,2156,0,0,68,0,11,3,2,1,2,0,0,1
0,0,0,0,45,1478,0,0,0,0,11,2,2,7,13,2,0,0
0,0,0,0,15,89,0,0,39,0,10,2,2,6,2,0,1,1
5,408,2,47,54,1547,0,0,0,0,11,2,2,3,2,2,1,1
7,77,0,0,14,192,0,0,0,0,3,2,2,1,1,2,0,0
2,18,4,355,57,1182,0,0,14,0,11,1,1,1,10,2,0,1
0,0,0,0,15,309,0,0,0,0,5,2,2,6,4,2,0,0
0,0,0,0,21,452,0,0,16,0,5,1,1,1,4,2,0,1
0,0,4,758,23,1133,0,0,12,0,12,3,2,6,2,2,1,0
13,313,0,0,135,3700,0,0,3,0,5,2,4,1,4,2,0,0
0,0,0,0,7,223,0,0,0,0,3,1,1,1,1,2,0,0
0,0,0,0,7,150,0,0,0,0,2,2,2,2,1,2,0,0
0,0,1,0,48,783,0,0,0,0,12,2,2,3,2,2,0,0
2,77,0,0,32,1223,0,0,215,0,5,3,2,4,2,2,0,1
0,0,0,0,140,4096,0,0,0,0,11,2,5,7,1,2,0,0
1,4,0,0,73,2000,0,0,0,0,9,2,10,7,3,2,0,0
3,53,1,77,198,3057,0,0,11,0,5,4,1,5,1,2,1,1
0,0,1,9,48,1512,0,0,0,0,11,2,2,1,2,2,0,1
3,67,2,16,8,281,0,0,15,0,11,3,2,1,20,2,0,1
0,0,0,0,38,1355,0,0,0,0,11,1,2,6,2,2,0,0
1,4,0,0,18,143,0,0,0,0,5,2,2,3,3,2,0,0
0,0,0,0,12,1111,0,0,0,0,5,2,2,5,1,2,0,0
0,0,0,0,2,64,0,0,0,0,11,3,2,8,2,2,0,0
4,37,1,5,50,1295,0,0,0,0,11,3,2,4,2,2,1,1
0,0,0,0,11,315,0,0,0,0,7,2,2,4,1,2,1,0
1,44,0,0,56,2075,0,0,13,0,5,2,5,2,3,2,0,1
4,70,1,139,58,3022,0,0,0,0,11,1,1,2,2,0,0,1
9,146,0,0,25,575,0,0,0,0,5,3,2,3,4,2,1,0
9,576,0,0,57,1878,0,0,5,0,11,2,2,4,8,0,0,1
5,147,0,0,44,670,0,0,0,0,5,2,2,4,3,2,0,0
1,27,0,0,4,30,0,0,0,0,5,3,2,2,11,0,0,0
4,47,0,0,16,331,0,0,254,0,5,2,5,1,2,0,0,1
0,0,0,0,31,1297,0,0,0,0,11,2,1,1,2,2,1,0
1,75,0,0,20,1173,0,0,21,0,11,3,2,8,11,2,0,1
2,268,0,0,13,420,0,0,0,0,9,3,2,1,13,2,1,1
2,9,0,0,50,836,0,0,0,0,3,2,2,3,2,2,0,0
1,10,0,0,9,700,0,0,29,0,12,2,2,9,10,2,0,1
3,371,5,106,85,2128,0,0,43,0,11,1,1,1,2,2,0,1
0,0,0,0,22,892,0,0,10,0,5,2,2,7,4,2,1,1
0,0,0,0,27,780,0,0,0,0,3,2,4,3,2,2,0,0
0,0,0,0,55,4156,0,0,0,0,11,2,2,1,1,2,1,0
3,29,0,0,17,652,0,0,24,0,6,1,1,6,3,2,0,1
0,0,0,0,1,0,0,0,0,0,11,2,2,3,1,2,0,0
1,44,0,0,52,1300,0,0,6,0,11,2,2,2,2,2,1,1
1,0,0,0,37,1731,0,0,17,0,11,2,2,1,2,0,0,1
4,69,3,1657,26,2306,0,0,5,0,10,1,1,2,3,2,0,0
0,0,0,0,4,75,0,0,0,0,11,2,2,1,8,0,0,0
0,0,0,0,6,24,0,0,0,0,5,2,2,7,3,2,0,0
5,173,0,0,49,1465,0,0,20,0,11,3,2,3,1,2,0,1
9,354,0,0,79,4409,0,0,12,0,11,3,2,2,3,2,0,1
2,33,0,0,23,833,0,0,29,0,12,2,2,1,2,2,0,1
0,0,0,0,4,121,0,0,0,0,11,1,1,4,8,2,0,0
3,59,0,0,39,752,0,0,0,0,11,2,4,1,2,0,0,0
3,44,0,0,17,468,0,0,64,0,8,1,2,1,2,2,0,1
1,8,3,181,124,4722,0,0,24,0,11,1,1,1,3,2,0,1
9,98,3,144,37,1630,0,0,0,0,11,3,2,7,3,2,0,1
0,0,1,12,22,1668,0,0,12,0,12,2,2,1,2,0,1,1
5,241,5,229,38,1054,0,0,8,0,3,2,4,3,2,2,1,0
3,118,0,0,17,694,0,0,27,0,3,3,2,1,2,2,1,1
4,324,0,0,30,1456,0,0,30,0,5,2,2,4,2,2,0,1
3,27,0,0,21,898,0,0,10,0,5,2,2,1,3,2,0,1
0,0,0,0,7,112,0,0,0,0,11,2,2,1,2,2,0,0
0,0,0,0,8,612,0,0,0,0,3,3,3,1,2,0,1,0
0,0,0,0,9,154,0,0,20,0,11,1,1,4,2,2,0,1
4,585,0,0,29,1582,0,0,0,0,10,2,2,4,1,2,0,0
